TransactionID,CustomerID,ProductID,Updated_Transaction_date,Quantity,PricePerUnit,TotalAmount,PaymentMethod,RegionID,Discount,TransactionStatus,ShippingAddress,ShippingCost,RefundedAmount,Updated_shipping_date,Updated_delivery_date,CreatedAt,UpdatedAt,ProductRating,LoyaltyPointsEarned,GiftCardUsed,GiftCardAmount,TransactionType,TransactionType
Txn_19347,Cust_7928,Prod_4,23-10-2024,5,49.82,276.63,Other,3,5,Failed,"206 Sharp Ramp Simmonshaven, PW 87123",0.43,26.62,23-10-2024,02-05-2024,04-02-2024,17-09-2024,3,87,TRUE,35.39,Other,
Txn_19348,Cust_7310,Prod_34,20-01-2024,5,50.53,276.63,Online Payment,2,5,Completed,"72160 Arthur Manors Suite 764 North Davidburgh, PR 83233",7.45,49.88,23-10-2024,23-10-2024,07-03-2024,14-03-2024,1.4,50,TRUE,25.37,In-Store,In-Store
Txn_19349,Cust_4598,Prod_23,09-10-2024,10,50.53,276.63,Debit Card,3,18.77,Pending,"070 Wilson Summit North Hannahchester, MA 96030",7.45,49.88,12-04-2024,23-10-2024,28-06-2024,04-09-2024,3,50,TRUE,1.86,Online,Online
Txn_19350,Cust_7666,Prod_30,23-10-2024,5,50.53,276.63,Online Payment,2,3.77,Completed,"7341 Jennifer Ports Websterside, FL 66852",7.45,17.6,23-10-2024,23-10-2024,21-09-2024,01-10-2024,3,50,FALSE,25.37,In-Store,In-Store
Txn_19351,Cust_1397,Prod_14,05-01-2024,7,19.65,137.55,Other,3,5,Completed,"5540 Luna Centers South Timothy, OK 25016",7.45,24.66,13-07-2024,08-04-2024,02-10-2024,12-07-2024,3,50,TRUE,25.37,In-Store,In-Store
Txn_19352,Cust_2230,Prod_9,23-10-2024,5,29.83,276.63,Online Payment,1,5,,"5817 Paula Locks Suite 367 West Desireemouth, IA 44443",7.45,58.79,03-04-2024,23-10-2024,02-05-2024,20-02-2024,3.9,50,TRUE,17.79,Other,
Txn_19353,Cust_8429,Prod_2,23-10-2024,6,44.21,265.26,Debit Card,2,5,,"3221 Crystal Points Suite 091 East Mackenzie, PW 92703",7.45,49.88,01-06-2024,23-10-2024,04-04-2024,07-07-2024,3.3,50,TRUE,25.37,Other,
Txn_19354,Cust_4191,Prod_47,23-10-2024,5,50.53,276.63,Debit Card,2,7.53,,"67111 Allen Mount West Richard, NE 67922",7.45,49.88,23-10-2024,23-10-2024,30-03-2024,17-06-2024,3.9,50,FALSE,11.95,In-Store,In-Store
Txn_19355,Cust_121,Prod_22,27-04-2024,5,76.31,276.63,Credit Card,1,7.53,Completed,"8746 Boyer Mills Suite 649 Robinsonberg, AK 24802",4.78,49.88,23-10-2024,18-06-2024,23-08-2024,04-06-2024,4,50,TRUE,20.38,Online,Online
Txn_19356,Cust_3828,Prod_16,23-10-2024,5,50.53,276.63,Cash,3,5,,"690 Jones Points Smithfurt, AL 65564",7.45,49.88,23-10-2024,27-06-2024,04-07-2024,31-03-2024,3,35,FALSE,25.37,Other,
Txn_19357,Cust_1831,Prod_30,01-03-2024,5,50.53,276.63,Other,2,7.24,Pending,"503 Lauren Route Palmermouth, NC 19642",7.45,94.06,07-02-2024,23-10-2024,01-01-2024,19-07-2024,4.6,50,TRUE,25.37,Online,Online
Txn_19358,Cust_7680,Prod_1,14-05-2024,1,50.53,276.63,Cash,1,7.53,Pending,"8392 Michael Summit Melissahaven, MH 98169",11.56,38.66,08-06-2024,23-10-2024,04-02-2024,09-02-2024,4.1,50,FALSE,25.37,In-Store,In-Store
Txn_19359,Cust_9274,Prod_23,23-10-2024,5,21.38,276.63,Credit Card,3,4.26,Failed,"08141 Bennett Mews Apt. 683 West David, IN 72620",7.45,98.18,23-08-2024,08-09-2024,01-07-2024,06-05-2024,3,50,FALSE,2.8,Online,Online
Txn_19360,Cust_3020,Prod_43,23-10-2024,5,26.09,130.45,Credit Card,2,5,Failed,"61154 Nicholas Locks Suite 935 Ginahaven, VA 54107",7.45,49.88,23-10-2024,02-06-2024,07-06-2024,29-09-2024,2.4,98,FALSE,25.37,In-Store,In-Store
Txn_19361,Cust_5011,Prod_46,16-04-2024,4,76.96,307.84,Other,2,7.53,Pending,"84993 Howell Harbor Brandontown, AR 75606",7.45,75.59,10-10-2024,24-03-2024,27-08-2024,23-09-2024,3,50,TRUE,28.77,In-Store,In-Store
Txn_19362,Cust_7434,Prod_21,23-10-2024,7,44.94,314.58,Debit Card,1,4.5,Failed,"5115 Jeanne Flats Apt. 565 New Ericachester, FM 33599",5.18,95.6,08-10-2024,23-10-2024,20-05-2024,08-04-2024,3.7,63,FALSE,48.54,Other,
Txn_19363,Cust_9216,Prod_48,05-06-2024,8,50.53,276.63,Debit Card,2,5,Pending,"6252 Carpenter Well Port Cameron, ND 22982",4.47,95.6,23-10-2024,23-10-2024,03-09-2024,21-04-2024,1.8,50,FALSE,25.37,Other,
Txn_19364,Cust_7466,Prod_42,11-10-2024,8,84.1,672.8,Other,1,3.2,Pending,"554 Brown Springs Apt. 543 New Jasonburgh, VI 42882",7.45,49.88,01-10-2024,25-05-2024,18-01-2024,01-05-2024,2.8,50,TRUE,23.75,Online,Online
Txn_19365,Cust_2907,Prod_3,23-10-2024,5,33.7,276.63,Online Payment,3,5,Completed,"21615 Jason River Apt. 744 Williamhaven, IA 80898",0.05,20.23,23-10-2024,23-10-2024,13-08-2024,13-05-2024,3.7,50,TRUE,27.01,In-Store,In-Store
Txn_19366,Cust_1924,Prod_34,18-06-2024,4,50.53,276.63,Credit Card,1,5,Pending,"262 Green Knolls Suite 136 Westborough, NV 58998",13,49.88,22-01-2024,06-04-2024,27-07-2024,07-03-2024,3,50,FALSE,25.37,Other,
Txn_19367,Cust_294,Prod_37,23-10-2024,5,31.83,276.63,Other,3,5,Completed,"542 Katie Creek East Willieton, MS 18726",7.45,49.88,24-07-2024,23-01-2024,26-03-2024,25-05-2024,3,50,TRUE,25.37,Online,Online
Txn_19368,Cust_8946,Prod_20,23-10-2024,5,43.58,276.63,Online Payment,2,5,,"06945 Reeves Terrace Suite 716 North Alex, CT 16290",10.88,0.63,17-04-2024,20-02-2024,09-06-2024,12-05-2024,1.9,73,FALSE,25.37,Other,
Txn_19369,Cust_8594,Prod_47,23-10-2024,5,86.42,276.63,Credit Card,3,14.98,Completed,"98856 Melissa Lodge Apt. 062 Dannyberg, PR 09385",7.45,49.88,14-03-2024,09-01-2024,06-09-2024,28-06-2024,3,33,FALSE,35.12,Online,Online
Txn_19370,Cust_7903,Prod_40,23-10-2024,8,86.87,694.96,Other,2,5,Failed,"5266 Wanda Stravenue Apt. 376 Emmaland, AL 95277",2.48,33.4,23-10-2024,28-02-2024,17-06-2024,26-02-2024,4.1,50,TRUE,15.38,Online,Online
Txn_19371,Cust_5791,Prod_30,23-10-2024,5,50.53,276.63,Debit Card,2,7.53,Failed,"86826 Strong Lock Meyersbury, NY 10594",6.52,49.88,23-10-2024,23-10-2024,17-07-2024,21-06-2024,3.2,50,FALSE,25.37,Other,
Txn_19372,Cust_9288,Prod_9,18-04-2024,2,50.53,276.63,Cash,2,1.18,Completed,"510 Lowe Club Suite 517 East Rebecca, PW 52401",4.49,49.88,23-10-2024,23-10-2024,15-02-2024,30-05-2024,1.8,39,FALSE,23.38,In-Store,In-Store
Txn_19373,Cust_1778,Prod_35,23-10-2024,5,50.53,276.63,Online Payment,1,7.53,Failed,"2108 Melissa Plaza Suite 492 Anaberg, NH 32291",8.3,25.18,14-09-2024,23-10-2024,13-10-2024,03-10-2024,2.1,5,FALSE,25.37,Online,Online
Txn_19374,Cust_3472,Prod_42,23-10-2024,5,40.11,276.63,Debit Card,2,11.7,Completed,"1669 Myers Drive Apt. 431 Nicholsside, TX 44717",7.45,99.6,26-03-2024,23-10-2024,25-04-2024,09-01-2024,4.6,7,TRUE,25.37,In-Store,In-Store
Txn_19375,Cust_4472,Prod_42,23-10-2024,5,15.51,276.63,Cash,3,5,Pending,"508 Stephanie Curve Apt. 606 New Jasonton, IN 56896",7.45,49.88,23-10-2024,17-06-2024,21-02-2024,30-06-2024,2.2,13,TRUE,47.14,Other,
Txn_19376,Cust_3179,Prod_46,23-10-2024,10,50.53,276.63,Online Payment,2,5,Completed,"996 Bishop Circle Apt. 308 North Mariamouth, IL 37530",7.45,69.67,08-05-2024,28-06-2024,31-05-2024,19-06-2024,3.4,50,FALSE,25.19,In-Store,In-Store
Txn_19377,Cust_2625,Prod_49,13-01-2024,5,50.53,276.63,Cash,2,5,Failed,"390 Johnson Groves Olsonbury, FL 93220",7.45,82.67,23-10-2024,23-10-2024,22-01-2024,14-05-2024,3,47,TRUE,4.09,Online,Online
Txn_19378,Cust_4816,Prod_4,11-02-2024,5,42.87,276.63,Credit Card,2,5,Failed,"7276 Mcintyre Wall West Lucas, GA 24827",11.43,49.88,23-10-2024,13-06-2024,27-07-2024,07-09-2024,2.6,50,TRUE,25.37,In-Store,In-Store
Txn_19379,Cust_405,Prod_36,22-09-2024,10,28.12,281.2,Other,3,7.53,,"40583 Justin Plain Suite 554 West Alyssa, DC 10936",7.45,49.88,23-10-2024,17-02-2024,22-05-2024,03-09-2024,3,78,TRUE,5.87,Other,
Txn_19380,Cust_2220,Prod_42,23-10-2024,4,79.14,316.56,Cash,2,5,Pending,"802 Andrews Branch Suite 757 Kristenmouth, MP 17491",7.45,91.9,23-10-2024,17-06-2024,01-05-2024,02-02-2024,4.1,65,FALSE,25.37,Other,
Txn_19381,Cust_2852,Prod_42,23-10-2024,5,84.18,276.63,Credit Card,3,10.65,Completed,"21303 Teresa Squares Port Samantha, DC 43989",7.45,49.88,03-02-2024,23-10-2024,05-09-2024,09-08-2024,3,89,TRUE,46.94,Other,
Txn_19382,Cust_333,Prod_8,23-10-2024,5,18.04,276.63,Other,1,7.53,Failed,"19694 Kimberly Falls Suite 036 West Heather, MI 43632",7.45,49.88,10-10-2024,10-07-2024,07-10-2024,02-02-2024,3,50,TRUE,25.37,Online,Online
Txn_19383,Cust_8786,Prod_23,10-04-2024,5,20.78,276.63,Online Payment,2,7.53,Completed,USNS Butler FPO AA 08785,12.1,49.88,19-02-2024,15-06-2024,26-02-2024,20-04-2024,3,82,TRUE,14.05,Online,Online
Txn_19384,Cust_2892,Prod_13,23-10-2024,5,97.23,486.15,Other,3,7.53,,"7570 Jennifer Harbor Castilloberg, FL 82691",2.52,15.29,23-10-2024,23-10-2024,16-09-2024,02-07-2024,3,50,TRUE,9.92,Other,
Txn_19385,Cust_8935,Prod_28,23-10-2024,1,50.53,276.63,Credit Card,3,7.53,,"4539 Harding Field Gayberg, KY 07995",7.45,70.53,01-09-2024,27-06-2024,15-08-2024,18-04-2024,3,50,FALSE,44.46,In-Store,In-Store
Txn_19386,Cust_4767,Prod_39,29-02-2024,4,50.53,276.63,Cash,2,4.69,Failed,"25732 Erin Crescent Mcgrathmouth, SD 71747",6.65,33.34,23-10-2024,29-03-2024,19-05-2024,07-10-2024,3,57,FALSE,25.37,Other,
Txn_19387,Cust_4371,Prod_2,23-10-2024,5,50.53,276.63,Debit Card,2,5,,"7357 Amy Unions Apt. 906 West Wayne, IL 82100",14.94,69.38,16-08-2024,23-10-2024,13-05-2024,04-09-2024,3,50,TRUE,25.37,Other,
Txn_19388,Cust_9632,Prod_26,13-05-2024,5,83.28,276.63,Debit Card,2,5,,"00937 David Forge Lake Deborah, FM 74271",10.41,19.54,23-10-2024,23-10-2024,14-04-2024,15-05-2024,3,50,FALSE,25.37,Other,
Txn_19389,Cust_8019,Prod_40,23-10-2024,9,50.53,276.63,Online Payment,3,8.25,Completed,USNV Dillon FPO AP 81713,7.45,49.88,23-10-2024,08-01-2024,28-08-2024,30-01-2024,3,82,TRUE,0.98,In-Store,In-Store
Txn_19390,Cust_5517,Prod_7,26-06-2024,6,50.53,276.63,Cash,2,7.53,,"34160 Webster Tunnel Suite 293 Bishopmouth, FL 57659",0.8,5.74,23-10-2024,02-09-2024,03-07-2024,15-08-2024,3,90,FALSE,25.37,Online,Online
Txn_19391,Cust_4903,Prod_16,23-10-2024,1,51.94,51.94,Online Payment,2,5,,"854 Reynolds Mountains East Raymond, IL 15845",4.3,49.88,23-10-2024,04-01-2024,05-02-2024,30-07-2024,1.4,54,FALSE,46.63,Other,
Txn_19392,Cust_1315,Prod_21,10-01-2024,8,50.53,276.63,Other,1,7.53,,"01274 Blake Mews Apt. 081 East Tamara, NJ 56980",13.46,49.88,13-08-2024,23-10-2024,27-09-2024,11-01-2024,3.3,50,TRUE,25.37,Online,Online
Txn_19393,Cust_8795,Prod_22,23-10-2024,5,24.45,276.63,Other,2,7.53,Pending,"8142 Richard Plain Apt. 601 Kaylashire, MT 48372",7.45,21.95,23-10-2024,31-01-2024,09-10-2024,08-02-2024,4.5,50,FALSE,12.51,In-Store,In-Store
Txn_19394,Cust_2232,Prod_38,23-10-2024,5,50.53,276.63,Cash,2,7.53,Pending,"708 Bauer Ridges Suite 584 New Donna, MN 94134",7.45,49.88,23-10-2024,23-10-2024,21-01-2024,06-04-2024,3,9,FALSE,24.32,Online,Online
Txn_19395,Cust_5373,Prod_32,23-10-2024,4,50.53,276.63,Other,2,15.75,Failed,"5334 Sierra Garden Destinyton, WV 38338",7.45,49.88,23-10-2024,12-02-2024,22-04-2024,06-08-2024,3,50,TRUE,6.48,In-Store,In-Store
Txn_19396,Cust_3868,Prod_24,03-04-2024,1,68.27,68.27,Online Payment,2,5,,"855 Smith Way Suite 500 West Patriciastad, WI 35760",2.58,49.88,10-10-2024,23-10-2024,25-02-2024,23-08-2024,2.8,50,TRUE,36,Other,
Txn_19397,Cust_106,Prod_29,23-10-2024,3,50.53,276.63,Other,3,7.53,Completed,"89645 Victoria Forest East Denise, CT 30084",3.58,89.95,23-10-2024,23-10-2024,05-07-2024,04-01-2024,2.6,80,FALSE,1.1,Online,Online
Txn_19398,Cust_4874,Prod_15,29-09-2024,5,50.53,276.63,Debit Card,2,5,Completed,"59093 Ferguson Brook Gilmorehaven, GU 77526",9.47,49.88,23-10-2024,07-06-2024,26-09-2024,04-06-2024,2.2,50,FALSE,45.06,In-Store,In-Store
Txn_19399,Cust_9650,Prod_17,26-06-2024,7,80.53,563.71,Debit Card,1,7.53,Pending,"3429 Amber Fields Suite 624 Andersonberg, FM 36443",10.86,49.88,11-06-2024,27-07-2024,03-05-2024,03-10-2024,4.7,50,TRUE,0.71,In-Store,In-Store
Txn_19400,Cust_4653,Prod_44,23-10-2024,3,50.53,276.63,Debit Card,3,7.53,Pending,"0471 Ann Ford Matthewmouth, VT 79701",7.45,49.88,23-10-2024,23-10-2024,11-04-2024,26-05-2024,3,50,FALSE,0.7,Other,
Txn_19401,Cust_8202,Prod_49,23-10-2024,3,50.53,276.63,Debit Card,2,17.51,Failed,"60408 Nancy Locks Apt. 074 New Juliebury, MP 06944",7.45,49.88,23-10-2024,23-10-2024,21-02-2024,25-05-2024,3,75,TRUE,25.37,Online,Online
Txn_19402,Cust_2977,Prod_34,30-05-2024,8,79.96,639.68,Credit Card,2,12.14,Completed,"69255 Tiffany Streets Brownmouth, NJ 09271",7.45,49.88,23-10-2024,22-04-2024,12-10-2024,01-08-2024,3,50,TRUE,41.05,In-Store,In-Store
Txn_19403,Cust_3997,Prod_40,23-10-2024,6,50.53,276.63,Debit Card,3,17.98,Completed,"30923 Wendy Trail Apt. 731 Anthonyview, ID 57642",0.6,49.88,25-01-2024,27-04-2024,03-06-2024,25-09-2024,3,69,FALSE,34.33,In-Store,In-Store
Txn_19404,Cust_7798,Prod_1,23-10-2024,4,50.53,276.63,Other,1,2.31,Completed,"7089 Jordan Valleys Apt. 556 Port Curtishaven, WY 18294",7.45,28.63,14-07-2024,22-03-2024,18-03-2024,18-04-2024,3,50,FALSE,32.47,Other,
Txn_19405,Cust_8257,Prod_26,13-02-2024,7,25.37,177.59,Online Payment,3,5,,"9572 Patricia Parks Apt. 254 Elijahfurt, NC 07097",10.25,49.88,23-10-2024,18-06-2024,12-06-2024,05-06-2024,2.4,0,TRUE,17.58,In-Store,In-Store
Txn_19406,Cust_8798,Prod_6,23-10-2024,5,86.49,276.63,Cash,2,5,Pending,"775 Welch Way Port Ronald, CT 05665",3.86,10.45,23-10-2024,29-01-2024,18-09-2024,13-08-2024,3,50,FALSE,25.37,Online,Online
Txn_19407,Cust_3346,Prod_4,23-10-2024,1,17.14,17.14,Credit Card,2,7.53,Failed,"59535 Clark Villages Suite 140 Annastad, MO 89944",12.77,49.88,16-02-2024,25-01-2024,07-04-2024,08-06-2024,2.1,11,FALSE,25.37,Other,
Txn_19408,Cust_5909,Prod_13,23-10-2024,5,88.35,276.63,Credit Card,1,14.88,Failed,"380 Jackson Route Apt. 607 Port Cynthiaville, VI 11359",4.88,16.63,10-08-2024,03-07-2024,29-04-2024,24-06-2024,3,88,TRUE,25.37,In-Store,In-Store
Txn_19409,Cust_8017,Prod_46,23-10-2024,5,50.53,276.63,Online Payment,2,5.06,Pending,"240 Ramirez Mountain Port Sarafurt, GU 58336",7.45,22.13,04-05-2024,23-10-2024,13-02-2024,01-10-2024,4.7,50,FALSE,25.37,Other,
Txn_19410,Cust_5293,Prod_18,23-10-2024,3,10.99,32.97,Cash,3,7.53,Completed,"581 Diaz Point Apt. 426 North Michelebury, NY 37031",6.12,49.88,23-10-2024,03-10-2024,18-03-2024,31-07-2024,3,50,TRUE,25.37,In-Store,In-Store
Txn_19411,Cust_5920,Prod_4,24-07-2024,2,97.87,195.74,Credit Card,1,5,,"50558 Guerrero Summit Suite 802 South Calebmouth, DC 47870",12.78,49.88,23-10-2024,23-05-2024,24-09-2024,29-09-2024,3.8,50,TRUE,10.72,Online,Online
Txn_19412,Cust_4566,Prod_10,23-10-2024,4,45.7,182.8,Online Payment,2,5,Completed,"5811 Megan Path Apt. 705 Smithberg, FL 78745",3.8,49.88,30-01-2024,23-10-2024,11-01-2024,13-06-2024,4.9,45,TRUE,25.37,Other,
Txn_19413,Cust_1265,Prod_22,23-10-2024,5,45.8,229,Credit Card,3,7.53,Completed,"355 Jose Meadow Brownstad, MI 49468",7.45,49.88,23-10-2024,20-02-2024,24-01-2024,13-07-2024,3,34,FALSE,25.37,In-Store,In-Store
Txn_19414,Cust_9854,Prod_50,22-04-2024,5,17.86,276.63,Online Payment,2,7.53,,"296 Shah Corner Carsonburgh, LA 01701",7.45,76.38,11-03-2024,23-10-2024,07-01-2024,30-04-2024,3,3,FALSE,25.37,Online,Online
Txn_19415,Cust_2368,Prod_28,23-10-2024,5,49.1,276.63,Debit Card,3,19.33,Pending,Unit 1031 Box 6368 DPO AE 06370,7.45,49.88,04-03-2024,23-10-2024,28-04-2024,20-05-2024,4.2,15,TRUE,36.21,In-Store,In-Store
Txn_19416,Cust_198,Prod_26,02-07-2024,3,70.84,212.52,Debit Card,2,7.53,Pending,"3326 Isabella Meadow Suite 436 East Joel, GA 83685",7.45,49.88,23-10-2024,25-01-2024,18-09-2024,26-07-2024,1.4,8,TRUE,25.37,Other,
Txn_19417,Cust_4630,Prod_30,23-10-2024,5,37,276.63,Other,2,16.12,Failed,"17811 Makayla Hill Jenningsberg, AZ 72657",11.37,49.88,12-06-2024,24-02-2024,27-06-2024,03-09-2024,2.8,12,TRUE,8.59,Online,Online
Txn_19418,Cust_9856,Prod_43,23-10-2024,4,50.53,276.63,Debit Card,1,7.53,Pending,"29544 Madison Ridges Port Tiffany, GA 27880",12.61,49.88,23-10-2024,08-02-2024,10-08-2024,08-10-2024,3,50,TRUE,21.1,Other,
Txn_19419,Cust_1257,Prod_24,08-07-2024,5,85.81,429.05,Cash,2,4.72,Completed,"9583 Roberts Rapid Port Mary, IN 19117",11.61,49.88,23-10-2024,23-10-2024,02-01-2024,08-06-2024,3,50,TRUE,11.21,Online,Online
Txn_19420,Cust_4042,Prod_37,23-10-2024,5,50.53,276.63,Online Payment,2,5,Pending,"381 James Inlet Hallfort, WY 31836",7.45,49.88,23-10-2024,23-10-2024,30-03-2024,01-06-2024,3,5,TRUE,25.37,Online,Online
Txn_19421,Cust_6399,Prod_1,23-10-2024,5,50.53,276.63,Online Payment,3,7.53,Pending,"3716 Jason Locks Suite 037 East Jacob, OH 02948",9.61,2,23-10-2024,23-10-2024,25-06-2024,05-01-2024,3,50,FALSE,25.37,Other,
Txn_19422,Cust_4350,Prod_37,01-09-2024,10,50.53,276.63,Cash,3,5,Completed,"68305 Brian Corners Apt. 810 Brandonborough, OH 46550",4.12,49.88,20-06-2024,07-01-2024,28-06-2024,06-02-2024,2.9,50,TRUE,35.47,Online,Online
Txn_19423,Cust_2392,Prod_20,12-08-2024,3,50.53,276.63,Debit Card,2,7.53,,USS Martin FPO AE 90882,5.72,66,21-07-2024,11-01-2024,17-03-2024,25-02-2024,3,74,TRUE,28.19,Online,Online
Txn_19424,Cust_5970,Prod_34,23-10-2024,5,50.53,276.63,Cash,2,7.53,Pending,"515 West Forest Suite 727 Christopherfort, ME 61012",7.45,28.32,17-03-2024,23-10-2024,15-07-2024,24-06-2024,3,40,TRUE,25.38,In-Store,In-Store
Txn_19425,Cust_4742,Prod_18,25-04-2024,7,6.01,42.07,Other,1,7.53,Completed,"460 Timothy Mountain North Laura, AK 00962",6.52,84.85,11-09-2024,15-10-2024,21-08-2024,28-02-2024,2.2,2,TRUE,18.49,In-Store,In-Store
Txn_19426,Cust_5274,Prod_47,31-08-2024,9,50.53,276.63,Cash,3,7.53,,Unit 5591 Box 8732 DPO AA 13612,7.45,49.88,23-10-2024,22-01-2024,22-02-2024,03-06-2024,4.8,50,FALSE,0.4,Online,Online
Txn_19427,Cust_1852,Prod_9,11-09-2024,5,36.56,276.63,Debit Card,1,5,Completed,"126 Barber Stream New Troyborough, CT 05234",7.45,31.14,27-08-2024,11-09-2024,18-02-2024,24-02-2024,3,50,TRUE,25.37,Online,Online
Txn_19428,Cust_6239,Prod_43,05-09-2024,5,50.53,276.63,Credit Card,1,7.53,Failed,"694 Miller Harbor Christophertown, FM 10011",7.45,49.88,23-10-2024,21-08-2024,31-08-2024,31-05-2024,4.2,94,TRUE,25.37,In-Store,In-Store
Txn_19429,Cust_2589,Prod_12,02-08-2024,5,50.53,276.63,Credit Card,1,18.68,Completed,"791 Martin Highway Apt. 492 Friedmanton, OK 28734",7.45,23.44,23-10-2024,23-10-2024,21-01-2024,23-08-2024,3,50,TRUE,25.37,Online,Online
Txn_19430,Cust_375,Prod_25,23-10-2024,5,17.56,276.63,Credit Card,2,1.19,,"55523 Whitney Place Apt. 459 Lake Melissastad, DE 02918",7.45,49.88,13-09-2024,23-10-2024,11-10-2024,24-08-2024,3,56,TRUE,43.15,Online,Online
Txn_19431,Cust_5994,Prod_12,06-05-2024,10,62.16,621.6,Credit Card,1,5,,"2519 Leslie Avenue Apt. 639 Lauraland, AS 27140",14.62,29.28,09-09-2024,29-05-2024,09-10-2024,03-06-2024,3,79,FALSE,25.37,In-Store,In-Store
Txn_19432,Cust_6915,Prod_25,23-10-2024,3,50.53,276.63,Debit Card,3,0.96,Completed,"647 Roger Cape Suite 078 South Laurenshire, NM 67753",7.45,45.1,04-09-2024,28-09-2024,10-06-2024,27-02-2024,3,50,TRUE,9.19,Other,
Txn_19433,Cust_7381,Prod_49,23-10-2024,7,21.51,150.57,Other,3,12.19,Completed,"7185 Justin Summit North Lisa, OK 23239",0.59,49.88,23-10-2024,23-10-2024,01-04-2024,24-01-2024,2.8,29,TRUE,10.76,Other,
Txn_19434,Cust_586,Prod_33,16-01-2024,5,50.53,276.63,Online Payment,3,7.53,Failed,"6267 Phillips Brooks Apt. 612 New Felicia, RI 62741",7.45,18.29,30-05-2024,21-02-2024,04-07-2024,30-04-2024,3,50,FALSE,1.3,Online,Online
Txn_19435,Cust_6862,Prod_27,25-07-2024,9,37.12,334.08,Other,1,5.99,Failed,"4975 Barton Course West Heatherburgh, DC 52975",7.45,49.88,03-06-2024,08-06-2024,25-01-2024,18-06-2024,3,35,FALSE,25.37,Online,Online
Txn_19436,Cust_6236,Prod_25,23-10-2024,6,59.13,354.78,Credit Card,2,7.53,Pending,"0568 Guzman Mission Lopezview, MO 01452",13.61,49.88,23-10-2024,23-10-2024,30-01-2024,15-03-2024,3,50,FALSE,49.85,Online,Online
Txn_19437,Cust_7988,Prod_15,28-06-2024,5,50.53,276.63,Debit Card,2,5,Pending,"2813 Obrien Vista Suite 228 Port Carmen, MP 05713",13.73,11.48,20-04-2024,06-01-2024,09-07-2024,13-09-2024,3,57,FALSE,32.61,Online,Online
Txn_19438,Cust_8204,Prod_25,27-06-2024,2,82.63,165.26,Credit Card,3,0.57,,"0245 Stephanie Squares New Dannyview, NH 06503",7.45,96.23,23-10-2024,23-10-2024,07-07-2024,18-04-2024,3,38,FALSE,24.22,In-Store,In-Store
Txn_19439,Cust_8170,Prod_34,23-10-2024,5,77.79,276.63,Online Payment,2,5,,"118 Kyle Lodge Port Rebecca, FM 92487",3.6,49.88,23-10-2024,26-02-2024,15-04-2024,18-01-2024,3.2,50,TRUE,25.37,In-Store,In-Store
Txn_19440,Cust_882,Prod_25,23-10-2024,5,50.53,276.63,Online Payment,1,0.27,Completed,"670 Barry Brooks Apt. 640 New Michael, MS 90789",10.82,33.87,11-06-2024,23-10-2024,22-03-2024,20-08-2024,1.4,50,TRUE,48.98,In-Store,In-Store
Txn_19441,Cust_4081,Prod_32,23-10-2024,5,50.53,276.63,Online Payment,2,6.76,Pending,"662 Hanson Skyway Port Abigailshire, KY 22296",11.17,25.63,23-10-2024,29-02-2024,27-02-2024,29-02-2024,2.5,31,TRUE,16.84,In-Store,In-Store
Txn_19442,Cust_4333,Prod_49,30-01-2024,5,50.53,276.63,Credit Card,2,14.81,,"07793 Jose Avenue Suite 994 South Kevin, IN 55299",7.45,49.88,23-10-2024,23-10-2024,03-04-2024,11-04-2024,3,50,FALSE,25.37,Online,Online
Txn_19443,Cust_6849,Prod_7,23-10-2024,5,48.21,241.05,Debit Card,1,5.05,Failed,"361 Mercer Shore Garciamouth, SD 18321",7.45,60.38,01-06-2024,23-10-2024,12-02-2024,07-07-2024,1.2,76,TRUE,4.3,In-Store,In-Store
Txn_19444,Cust_1853,Prod_12,23-10-2024,5,50.53,276.63,Cash,2,5,Pending,"35497 Louis Summit Holtton, KS 06552",3.9,49.88,23-10-2024,23-10-2024,07-03-2024,29-08-2024,3,50,FALSE,25.37,In-Store,In-Store
Txn_19445,Cust_4696,Prod_22,23-10-2024,1,50.53,276.63,Credit Card,2,12.87,Completed,"PSC 6288, Box 5837 APO AE 56949",11.47,74.29,23-10-2024,23-10-2024,21-01-2024,07-02-2024,3.7,27,FALSE,44.23,Other,
Txn_19446,Cust_4165,Prod_42,23-10-2024,6,50.53,276.63,Other,1,5,Failed,"272 Cook Branch Suite 028 Cooperburgh, FM 93001",4.87,49.88,23-10-2024,13-01-2024,03-03-2024,20-04-2024,3.8,8,TRUE,43.97,In-Store,In-Store
Txn_19447,Cust_2178,Prod_15,05-01-2024,6,50.53,276.63,Debit Card,1,5,Completed,"39650 Micheal Tunnel Rebeccahaven, MS 45094",7.45,50.73,09-05-2024,23-10-2024,16-04-2024,23-07-2024,2.5,78,FALSE,0.31,In-Store,In-Store
Txn_19448,Cust_848,Prod_13,18-09-2024,5,89.69,276.63,Credit Card,3,5,Failed,"1693 Patrick Valley Suite 099 East Anthonyborough, AK 53684",14.23,61.77,23-04-2024,23-10-2024,11-10-2024,06-03-2024,1.2,28,FALSE,25.37,In-Store,In-Store
Txn_19449,Cust_5386,Prod_32,03-01-2024,5,76.39,276.63,Online Payment,1,5.88,Pending,"902 Morris Walks Torresberg, KS 95144",9.67,13.96,23-10-2024,03-06-2024,16-09-2024,17-03-2024,3,55,TRUE,35.06,Online,Online
