TransactionID,CustomerID,ProductID,TransactionDate,Quantity,PricePerUnit,TotalAmount,PaymentMethod,RegionID,Discount,TransactionStatus,ShippingAddress,ShippingCost,OrderNotes,RefundedAmount,ShippingDate,DeliveryDate,CreatedAt,UpdatedAt,ProductRating,LoyaltyPointsEarned,GiftCardUsed,GiftCardAmount,TransactionType
Txn_15707,Cust_3404,Prod_50,,,52.44,,Debit Card,2.0,,,"4260 Dale Underpass New Gregoryport, CO 59928",,,,2024-05-15,2024-03-05,2024-03-26,2024-08-27,,75.0,False,31.07,In-Store
Txn_15708,Cust_531,Prod_23,2024-06-13,,5.69,,,2.0,7.06,Pending,Unit 1861 Box 2813 DPO AP 14372,12.78,System top yes.,75.66,,,2024-06-07,2024-03-23,2.7,,False,,Online
Txn_15709,Cust_2584,Prod_31,,,90.12,,Online Payment,1.0,-5.0,Completed,"36456 Scott Meadows Apt. 260 Masonhaven, SC 61888",5.12,Occur impact child.,,,,2024-07-24,2024-02-03,1.4,,True,24.23,Online
Txn_15710,Cust_1962,Prod_26,2024-09-08,,49.37,,Debit Card,3.0,,Failed,"034 Martin Island North Alexander, AS 97222",9.42,,,,2024-05-06,2024-06-17,2024-04-22,,44.0,True,49.91,
Txn_15711,Cust_4946,Prod_26,,,11.29,,Credit Card,3.0,,Completed,"981 Harrell Burgs East Valeriestad, ID 21713",,,,2024-08-05,,2024-04-20,2024-05-13,4.3,,True,20.78,
Txn_15712,Cust_8606,Prod_32,,,,,Debit Card,,,,"886 Young Forges Lake Jessica, OH 73331",,Tree Republican.,28.64,,,2024-09-25,2024-01-10,,,False,26.59,In-Store
Txn_15713,Cust_6116,Prod_8,2024-07-31,,81.97,,,3.0,0.21,,"394 Bailey Mews Johnstonton, MP 23186",,,56.42,,,2024-08-26,2024-08-04,1.2,,False,26.65,
Txn_15714,Cust_1105,Prod_38,,,,,Cash,3.0,,Failed,"692 Perez Harbor Apt. 100 Perryview, NY 90913",9.85,Entire avoid.,70.97,2024-02-19,2024-05-05,2024-01-13,2024-05-13,4.2,21.0,False,2.58,
Txn_15715,Cust_5112,Prod_46,2024-01-11,6.0,13.33,79.98,Online Payment,3.0,,,"695 Valerie Crest Suite 996 New Autumnton, MO 29212",5.53,Often attack not.,67.88,2024-03-13,2024-08-14,2024-04-21,2024-02-21,,,False,35.99,
Txn_15716,Cust_8220,Prod_38,2024-06-16,,34.08,,Online Payment,3.0,-5.0,Completed,"24556 Houston Land Suite 041 Lake Marcus, VI 45125",,Food wrong soldier.,26.15,,,2024-03-11,2024-01-11,,26.0,True,,
Txn_15717,Cust_9010,Prod_8,2024-04-15,,68.31,,Credit Card,1.0,-5.0,,"8117 Michelle Forest Apt. 062 North Laurie, MA 38442",,Audience doctor end.,37.77,2024-08-01,,2024-06-05,2024-03-19,,93.0,True,42.47,
Txn_15718,Cust_944,Prod_40,2024-04-22,,6.21,,,1.0,,,"0879 Brenda Neck Apt. 233 Hugheshaven, SD 58760",,Career better.,54.37,2024-02-15,,2024-01-13,2024-08-10,4.6,21.0,True,13.87,
Txn_15719,Cust_6420,Prod_35,,10.0,99.77,997.6999999999999,Cash,,-5.0,Completed,"38634 Angela Common Suite 260 East Jeffreyport, PA 72356",11.64,Sort kind role hit.,79.45,,2024-09-05,2024-03-11,2024-05-16,,,True,23.59,Online
Txn_15720,Cust_9074,Prod_31,,,,,Online Payment,2.0,,Failed,"0932 Dixon Views Apt. 025 North Lauren, CT 29210",,Impact similar.,,2024-05-23,,2024-05-14,2024-07-17,,,True,,In-Store
Txn_15721,Cust_1679,Prod_46,,3.0,,,Cash,1.0,-5.0,Pending,"4450 Jones Centers Apt. 650 Elizabethhaven, PA 78234",12.76,,,,2024-01-07,2024-05-18,2024-10-01,2.0,95.0,True,,
Txn_15722,Cust_4073,Prod_36,2024-01-31,6.0,73.35,440.09999999999997,Debit Card,1.0,,Failed,"64852 Williams Loop Suite 224 Barnettmouth, WI 10708",,Former support.,,2024-05-06,2024-07-19,2024-02-08,2024-02-24,,,True,5.96,
Txn_15723,Cust_2198,Prod_35,,,75.66,,Cash,2.0,,Pending,"02362 Vaughan Parkway West Christopher, NM 85977",,,,,2024-05-25,2024-04-28,2024-01-25,3.5,,False,30.24,In-Store
Txn_15724,Cust_9587,Prod_44,,7.0,,,Cash,3.0,,Failed,"87088 Saunders River Apt. 145 South Timothy, MO 18117",5.44,,7.37,,2024-03-01,2024-06-26,2024-09-03,,,True,,In-Store
Txn_15725,Cust_5211,Prod_34,2024-04-29,7.0,,,Credit Card,,-5.0,Completed,"3450 Susan Ramp Port Patriciaton, OK 00655",8.26,Red clear newspaper.,,2024-05-20,2024-05-16,2024-08-23,2024-04-08,,95.0,True,,
Txn_15726,Cust_7003,Prod_45,2024-04-16,,49.13,,Credit Card,2.0,-5.0,,USS Baldwin FPO AP 17739,,,,,2024-01-21,2024-05-27,2024-01-25,3.3,66.0,True,,In-Store
Txn_15727,Cust_1379,Prod_20,,,71.17,,Debit Card,1.0,8.76,,"95849 Conley Shores Marytown, AL 95606",1.75,For institution we.,18.35,2024-01-06,2024-07-10,2024-07-22,2024-02-17,4.9,,False,4.09,Online
Txn_15728,Cust_2022,Prod_22,,,87.93,,Online Payment,1.0,-5.0,Failed,"704 Dixon Glen South Cynthialand, OR 81022",7.71,Protect trade there.,,2024-01-27,2024-06-10,2024-09-14,2024-01-31,,,False,33.01,In-Store
Txn_15729,Cust_6272,Prod_29,,4.0,,,Debit Card,2.0,5.28,Failed,USS Davis FPO AP 25343,14.73,Sense thought boy.,,,,2024-04-11,2024-02-22,,,True,18.56,
Txn_15730,Cust_7208,Prod_48,,8.0,,,,2.0,-5.0,Pending,"767 Shawn Ranch Wandashire, MT 12836",14.4,Beyond red school.,,2024-10-02,2024-09-11,2024-08-27,2024-10-09,,87.0,True,49.76,In-Store
Txn_15731,Cust_3322,Prod_2,2024-01-13,2.0,58.63,117.26,Credit Card,,,Failed,"558 Mcknight Fort Suite 862 Douglasfurt, KY 18455",7.61,,58.56,,,2024-01-04,2024-08-18,,21.0,True,17.84,Online
Txn_15732,Cust_6723,Prod_18,2024-05-26,,,,Credit Card,1.0,,,"04517 Rowe Squares Reynoldsview, SC 31472",2.55,Over well economic.,97.89,,2024-06-11,2024-05-24,2024-01-20,1.1,31.0,True,31.56,
Txn_15733,Cust_9377,Prod_15,2024-08-11,8.0,40.55,324.4,Online Payment,,,Completed,"4657 Scott Drives Apt. 925 Harrychester, RI 03005",,Girl race report.,70.68,,,2024-05-31,2024-05-19,3.3,69.0,False,38.17,
Txn_15734,Cust_336,Prod_26,,2.0,62.84,125.68,Cash,3.0,,,Unit 5097 Box 5813 DPO AA 71367,2.12,Including among.,52.79,2024-07-02,2024-06-23,2024-09-17,2024-05-29,,,False,42.85,Online
Txn_15735,Cust_2061,Prod_16,2024-06-09,6.0,,,Credit Card,2.0,-5.0,Failed,"5693 Jonathan Inlet Margaretton, OK 66726",,,11.61,,2024-07-29,2024-09-05,2024-05-07,,11.0,False,47.93,
Txn_15736,Cust_8014,Prod_8,,,88.34,,Cash,,,Completed,"6650 Steven Freeway East Paulmouth, FM 27679",,,,,,2024-09-16,2024-01-11,,8.0,False,,Online
Txn_15737,Cust_4684,Prod_3,2024-04-24,,,,Cash,1.0,3.22,Completed,"71905 Joseph Cape Suite 772 Randolphland, MT 05071",,Arrive rule nature.,,,,2024-04-04,2024-10-08,1.4,,True,6.87,In-Store
Txn_15738,Cust_7442,Prod_29,2024-09-14,,,,,1.0,,,"8101 Stephen Course Apt. 043 Jennifershire, SD 23932",12.71,Partner condition.,55.01,2024-03-05,,2024-06-05,2024-07-11,,90.0,True,0.92,
Txn_15739,Cust_9054,Prod_32,2024-03-21,1.0,,,Cash,3.0,6.19,Failed,"53890 William Motorway Suite 959 Theresabury, HI 85870",6.13,Sort economic page.,,2024-05-04,,2024-08-21,2024-04-27,,,True,0.65,Online
Txn_15740,Cust_2899,Prod_29,,2.0,,,,,9.26,Pending,"49450 Pratt Place South Jeremy, CT 52324",6.81,Have level while.,9.78,2024-04-03,,2024-02-18,2024-08-18,3.3,9.0,True,,Online
Txn_15741,Cust_7403,Prod_38,,,,,Cash,2.0,10.56,Completed,"7077 Erika Hill Richardsonland, MS 04148",8.86,,,2024-03-09,,2024-06-05,2024-09-18,3.1,49.0,False,32.8,Online
Txn_15742,Cust_5861,Prod_5,2024-06-07,,,,Cash,,15.74,Failed,"2764 John Turnpike Suite 743 Matthewstad, HI 96152",4.34,Around analysis.,,2024-06-30,,2024-05-19,2024-08-19,3.3,,True,,Online
Txn_15743,Cust_5497,Prod_16,2024-03-25,8.0,,,Cash,1.0,17.38,,"13675 Robin Ford Apt. 636 North Andrew, CA 31505",,Without own may.,,,,2024-06-08,2024-06-04,2.5,,False,40.55,Online
Txn_15744,Cust_8033,Prod_14,,,64.36,,Online Payment,1.0,,Completed,"8617 Kimberly Ridges Suite 324 West Michelleton, GU 42033",14.41,,,,,2024-01-21,2024-08-01,,,False,11.31,
Txn_15745,Cust_2852,Prod_28,,,96.04,,Cash,,-5.0,Failed,"428 Olson Alley Suite 471 Port Thomas, NY 36005",1.39,,57.55,,2024-02-27,2024-04-29,2024-01-26,,5.0,False,,
Txn_15746,Cust_5650,Prod_26,2024-08-13,9.0,,,,2.0,-5.0,Completed,USS Irwin FPO AA 18848,,Determine quality.,93.7,,2024-01-13,2024-02-23,2024-02-20,2.1,46.0,True,16.57,
Txn_15747,Cust_6524,Prod_48,2024-05-06,,22.92,,Online Payment,,-5.0,Completed,"0173 Garrison Viaduct East Adam, VA 46176",,Lead service fill.,,2024-09-19,,2024-01-15,2024-10-03,,,False,,In-Store
Txn_15748,Cust_4061,Prod_42,,,91.46,,Credit Card,2.0,,,"2688 Allison Station West Andrea, MO 79918",13.74,,78.58,2024-08-16,,2024-01-01,2024-06-12,,92.0,True,8.23,
Txn_15749,Cust_5087,Prod_13,2024-08-20,,,,Debit Card,1.0,-5.0,,"808 Jarvis Alley Apt. 102 Lake Stevenbury, AZ 03380",12.86,,42.05,,,2024-01-02,2024-01-31,4.1,,True,,In-Store
Txn_15750,Cust_1226,Prod_50,,7.0,78.29,548.0300000000001,Debit Card,2.0,11.27,Failed,"1140 Curtis Dam Apt. 467 North John, DE 94982",14.88,,39.87,2024-06-14,2024-03-21,2024-08-06,2024-08-01,3.3,64.0,True,,In-Store
Txn_15751,Cust_622,Prod_14,2024-03-03,10.0,,,Online Payment,1.0,-5.0,,"69484 Shannon Ports Apt. 181 West Elizabeth, CO 44166",,,,2024-03-29,,2024-01-20,2024-05-23,2.6,88.0,True,38.03,In-Store
Txn_15752,Cust_4336,Prod_4,2024-01-06,,8.52,,Online Payment,2.0,,Failed,Unit 6165 Box 6318 DPO AA 10685,11.24,Election fear fish.,65.15,2024-05-16,,2024-05-18,2024-07-27,,69.0,False,,Online
Txn_15753,Cust_8926,Prod_27,2024-07-18,,55.21,,Online Payment,3.0,4.39,Failed,"201 Katherine Junctions Lake Brandon, OR 41800",8.72,,18.19,,2024-01-22,2024-06-21,2024-06-01,1.2,38.0,True,27.51,Online
Txn_15754,Cust_9270,Prod_28,2024-04-15,,84.99,,Credit Card,1.0,,Pending,"886 Valerie Trace Kleinside, MD 94110",4.04,Course sense around.,,,,2024-05-15,2024-04-11,,99.0,False,25.63,Online
Txn_15755,Cust_2082,Prod_45,2024-04-22,,28.51,,Cash,1.0,7.32,Pending,"460 Scott Keys Apt. 324 Port Rhondamouth, KY 52327",13.2,By poor.,,2024-03-24,2024-10-03,2024-06-29,2024-01-12,3.0,,False,26.29,
Txn_15756,Cust_4427,Prod_27,2024-01-04,8.0,,,Credit Card,3.0,-5.0,Failed,"3747 Katie Station Lake Jared, MP 25285",,,,2024-08-10,,2024-10-01,2024-09-05,,,True,,Online
Txn_15757,Cust_9096,Prod_50,2024-08-23,,,,Cash,2.0,-5.0,Pending,"2671 Brian Ridges South Kimberlymouth, KS 25197",,,,,,2024-07-16,2024-07-01,2.3,84.0,True,,Online
Txn_15758,Cust_9556,Prod_11,,1.0,,,Debit Card,,,Completed,"303 Smith Islands Lechester, VI 33035",,Pressure ahead.,21.25,2024-04-06,,2024-09-09,2024-08-29,,,False,,Online
Txn_15759,Cust_1658,Prod_45,2024-06-21,,,,Cash,3.0,-5.0,Pending,"2040 Watkins Cape Fullerburgh, DC 27533",,Price painting.,,,2024-04-21,2024-01-27,2024-03-18,,,True,,
Txn_15760,Cust_9373,Prod_10,,,,,Online Payment,2.0,,,"43301 Taylor Plain Apt. 758 Port Jackson, MI 93885",,Occur particularly.,,2024-08-05,2024-02-25,2024-01-26,2024-06-11,2.8,67.0,False,,Online
Txn_15761,Cust_4508,Prod_30,2024-02-19,8.0,,,,1.0,11.41,Pending,"6386 Yates Gardens East Christina, MP 59821",,Relationship.,14.02,,,2024-04-28,2024-03-24,4.4,77.0,False,,Online
Txn_15762,Cust_8107,Prod_42,2024-03-03,4.0,26.25,105.0,Credit Card,3.0,-5.0,,"PSC 4452, Box 8457 APO AA 40063",1.83,Hundred story.,43.07,2024-07-06,2024-05-14,2024-05-10,2024-08-17,,,False,39.15,
Txn_15763,Cust_4675,Prod_26,2024-04-08,2.0,83.83,167.66,Credit Card,,10.59,Failed,"1697 Watts Court Apt. 119 Obrienberg, CA 95948",4.25,,,2024-05-19,,2024-05-19,2024-09-12,4.1,33.0,False,39.52,
Txn_15764,Cust_3369,Prod_6,,,,,Debit Card,3.0,,Failed,"87712 Jessica Harbor Suite 408 Taraburgh, ID 75189",14.41,Political so head.,,2024-07-27,,2024-06-27,2024-10-15,,,False,,Online
Txn_15765,Cust_9854,Prod_48,2024-04-26,5.0,3.1,15.5,Online Payment,,14.85,Failed,"154 Felicia Crossing Dillontown, WA 06579",,Continue arrive.,,,,2024-08-06,2024-06-27,,,True,,In-Store
Txn_15766,Cust_2107,Prod_21,,8.0,,,Debit Card,2.0,,Completed,"31465 Lauren Lock Suite 866 Shaneborough, NH 47764",9.84,,37.51,2024-05-01,2024-04-15,2024-06-18,2024-04-02,4.2,49.0,False,31.29,
Txn_15767,Cust_5345,Prod_36,,9.0,,,Online Payment,1.0,-5.0,Completed,"2154 Graham Lakes Suite 672 Joshuaville, DE 30669",11.08,Above scientist.,,2024-01-26,2024-03-25,2024-02-05,2024-09-10,,,False,3.72,In-Store
Txn_15768,Cust_4914,Prod_19,2024-03-02,,39.24,,,3.0,,Completed,"977 Mitchell Haven Apt. 873 North Katherinestad, WV 58152",,,72.94,,2024-07-12,2024-10-10,2024-04-16,,63.0,True,,Online
Txn_15769,Cust_3686,Prod_13,2024-05-24,8.0,6.45,51.6,Cash,,,Completed,"882 Nelson Views Apt. 610 Port Tracy, WY 96057",,Every set her.,,2024-06-12,2024-04-01,2024-02-12,2024-03-15,4.0,,True,37.28,Online
Txn_15770,Cust_1338,Prod_25,,,,,Cash,1.0,-5.0,Completed,"110 Caroline Corners Lewisport, ID 82002",2.38,Write hospital.,73.32,2024-09-17,,2024-02-18,2024-09-25,1.9,48.0,False,36.6,
Txn_15771,Cust_5791,Prod_41,2024-01-30,,39.55,,Cash,1.0,,,"01094 Megan Brook West Randystad, PW 79383",6.45,Hear truth series.,,,2024-05-19,2024-03-28,2024-02-06,2.3,46.0,False,49.4,
Txn_15772,Cust_9446,Prod_50,2024-02-09,7.0,64.35,450.44999999999993,Debit Card,,11.22,Pending,"571 Adams Glen Apt. 813 Port Jamesland, PA 46274",1.42,Fly anything maybe.,,,2024-05-14,2024-01-10,2024-06-09,3.7,38.0,False,18.58,Online
Txn_15773,Cust_5954,Prod_12,2024-07-12,2.0,63.0,126.0,Debit Card,1.0,-5.0,Failed,"4162 Kristen Islands New Adamfurt, OH 46271",2.93,,,,,2024-02-04,2024-04-29,,21.0,False,,Online
Txn_15774,Cust_2216,Prod_11,,1.0,,,Debit Card,1.0,13.9,Failed,"47939 Andrew Ramp Suite 797 South Kent, GA 87821",,,,,2024-03-22,2024-04-18,2024-06-28,2.1,29.0,False,7.05,Online
Txn_15775,Cust_5757,Prod_13,,,85.51,,Credit Card,,-5.0,,"8094 Bell Plaza New Davidmouth, ND 17618",,,47.14,,,2024-06-01,2024-08-29,,50.0,False,15.47,In-Store
Txn_15776,Cust_8677,Prod_45,,,12.37,,Cash,1.0,,Failed,"01038 David Fork Apt. 694 Calvinside, CO 01628",3.91,,,,,2024-02-23,2024-01-11,2.6,,True,13.21,In-Store
Txn_15777,Cust_9099,Prod_21,2024-08-11,,,,Debit Card,2.0,10.34,Completed,"38221 Nguyen Drive Kelseyshire, PA 71048",,Growth war human.,,,,2024-10-11,2024-07-27,4.4,13.0,True,,In-Store
Txn_15778,Cust_1441,Prod_44,2024-01-22,,,,Debit Card,,-5.0,Completed,"25933 Jeremy Port Darrellview, IN 54061",,And she seek rule.,35.4,,,2024-01-22,2024-05-18,3.4,16.0,False,5.85,
Txn_15779,Cust_5550,Prod_9,2024-01-01,7.0,,,Debit Card,2.0,,Failed,"471 Robinson Manors North Wandaburgh, ID 23369",,Agent system.,,,,2024-02-04,2024-02-09,,5.0,False,,Online
Txn_15780,Cust_9180,Prod_23,,3.0,66.12,198.36,Credit Card,3.0,-5.0,Pending,"66285 Walker Divide Territown, PR 58387",14.02,Too admit political.,70.22,,,2024-10-09,2024-08-23,1.3,,False,,Online
Txn_15781,Cust_1931,Prod_18,2024-01-13,8.0,,,Online Payment,3.0,3.98,Pending,"PSC 1512, Box 4864 APO AA 30136",,,,,,2024-05-07,2024-08-12,,26.0,False,,
Txn_15782,Cust_421,Prod_6,2024-07-25,,,,,1.0,17.95,Completed,"6198 Latasha Park Suite 068 New Christopher, FM 02638",,,41.14,,2024-03-06,2024-03-26,2024-09-21,1.0,90.0,True,,
Txn_15783,Cust_7859,Prod_50,,6.0,,,Cash,3.0,,,"20773 Lindsay Circles Brooksberg, DE 84667",,,44.51,2024-08-03,,2024-03-17,2024-05-16,,,True,,
Txn_15784,Cust_6097,Prod_9,2024-02-23,3.0,89.46,268.38,Online Payment,,-5.0,,"87829 Anne Brooks Suite 940 Nicholastown, MI 37052",,Agency son early.,,2024-02-12,,2024-02-24,2024-06-27,,64.0,True,30.48,
Txn_15785,Cust_4330,Prod_12,,4.0,,,,1.0,-5.0,Pending,"082 Billy Underpass Apt. 994 Hicksbury, GU 22824",,,,,2024-08-19,2024-06-03,2024-09-18,,98.0,True,,
Txn_15786,Cust_8179,Prod_14,,1.0,,,Cash,2.0,15.98,Completed,"5156 James Heights Suite 103 Adamsmouth, MA 19840",,Stock clear moment.,48.27,2024-04-01,,2024-03-11,2024-09-06,,,True,,In-Store
Txn_15787,Cust_6411,Prod_48,2024-05-28,,,,Debit Card,3.0,,Failed,"0322 Denise Prairie Suite 164 Lake Tiffanymouth, AR 86637",,Several stage.,86.78,,,2024-04-21,2024-04-06,,100.0,False,44.68,Online
Txn_15788,Cust_5155,Prod_11,,,78.92,,Cash,1.0,-5.0,Completed,USCGC Church FPO AE 40912,,,,,2024-09-17,2024-07-20,2024-07-06,2.2,,True,,
Txn_15789,Cust_7343,Prod_33,,,10.95,,Debit Card,2.0,5.64,Completed,"23484 Jennifer Lock Apt. 860 Turnermouth, NY 75768",3.96,Policy under only.,,,,2024-02-19,2024-08-29,3.4,,False,25.85,In-Store
Txn_15790,Cust_6970,Prod_14,2024-06-20,,72.04,,Credit Card,3.0,,Pending,"371 Smith Avenue East Jocelyn, TN 76016",,Fire president.,60.62,,2024-09-29,2024-04-01,2024-10-04,1.2,69.0,False,,In-Store
Txn_15791,Cust_5803,Prod_44,2024-01-17,,,,,3.0,-5.0,Completed,"794 Joseph Knoll Lake Coryberg, AL 60442",,,0.59,2024-03-31,2024-05-16,2024-10-07,2024-07-04,4.5,1.0,False,47.29,In-Store
Txn_15792,Cust_658,Prod_9,2024-08-27,,36.66,,Online Payment,,-5.0,,"965 Erica Plains Apt. 093 Kaitlinville, MT 77333",4.15,Woman around health.,,2024-09-09,2024-04-22,2024-01-14,2024-07-10,,37.0,False,20.67,
Txn_15793,Cust_2337,Prod_48,,2.0,,,,1.0,5.0,Pending,"145 Price Hill Apt. 758 North Seantown, LA 67053",3.81,,,2024-01-10,,2024-08-29,2024-03-18,2.4,67.0,False,,
Txn_15794,Cust_7010,Prod_43,2024-03-31,9.0,7.01,63.089999999999996,Debit Card,3.0,,Pending,"7676 Mitchell Rapid Suite 894 Trevorview, AR 45946",7.81,,,,2024-09-05,2024-04-30,2024-07-31,,78.0,True,,
Txn_15795,Cust_685,Prod_25,2024-01-05,,50.82,,Debit Card,,-5.0,Completed,"016 Adam Points Apt. 479 Lake Michaelburgh, AR 19505",3.11,,,,2024-02-02,2024-07-16,2024-04-05,4.7,67.0,False,,In-Store
Txn_15796,Cust_2892,Prod_19,2024-04-22,6.0,77.14,462.84000000000003,Debit Card,,-5.0,Completed,"3221 Gregory Mountain Apt. 958 Williamsland, KS 40464",1.45,,45.16,2024-08-19,,2024-05-05,2024-03-30,,47.0,True,,
Txn_15797,Cust_7002,Prod_5,,10.0,19.2,192.0,Credit Card,1.0,2.53,Pending,"7833 Davis Passage Suite 824 New Jeremiahborough, MD 02305",5.69,Agent young bag go.,63.91,,2024-08-11,2024-07-11,2024-08-05,2.8,,False,30.57,In-Store
Txn_15798,Cust_8783,Prod_6,2024-01-11,,,,Credit Card,1.0,-5.0,,"853 Austin Gateway Suite 086 Lake Georgeborough, NV 10897",,Six against suffer.,,,,2024-10-13,2024-02-10,,,True,7.91,Online
Txn_15799,Cust_4690,Prod_42,,,,,,2.0,15.33,Pending,"429 Kelly Shoals East Daniel, AS 14365",11.27,,39.5,2024-09-13,,2024-06-18,2024-06-21,3.3,,True,,Online
Txn_15800,Cust_554,Prod_19,,1.0,27.53,27.53,Debit Card,,-5.0,Pending,"3758 Michael Point South Erinside, PA 51700",2.03,,90.76,,2024-03-01,2024-01-29,2024-08-31,,,False,,In-Store
Txn_15801,Cust_9224,Prod_13,2024-07-06,,51.13,,Debit Card,,-5.0,Completed,"999 Campbell Gateway Suite 967 Kristopherstad, CA 48885",7.42,,,,,2024-06-07,2024-05-31,,,False,21.45,In-Store
Txn_15802,Cust_7180,Prod_48,2024-02-25,4.0,,,Credit Card,2.0,,Completed,Unit 1304 Box 4681 DPO AE 22973,,Us field nor stand.,83.11,2024-01-18,2024-01-03,2024-03-10,2024-09-30,,,True,15.09,
Txn_15803,Cust_1140,Prod_35,,2.0,,,Debit Card,3.0,4.96,Completed,"6861 Delgado Cliff Apt. 949 Jenniferland, NH 82015",,,,2024-10-13,2024-02-04,2024-03-19,2024-01-16,,72.0,False,19.3,In-Store
Txn_15804,Cust_1321,Prod_11,2024-09-24,3.0,,,Credit Card,,9.67,Completed,"37191 Justin Prairie Apt. 256 South Ashleyfort, NJ 75689",7.41,Development.,24.71,2024-03-26,,2024-05-13,2024-06-19,,0.0,False,16.62,Online
Txn_15805,Cust_2552,Prod_4,2024-07-21,,,,Credit Card,,-5.0,,"247 Angel Flat Georgeville, TX 10770",2.93,Society already.,,,,2024-01-25,2024-01-08,3.1,68.0,False,,In-Store
Txn_15806,Cust_4695,Prod_13,2024-06-09,,11.77,,Cash,2.0,12.1,Failed,"50271 Mcbride Oval Apt. 553 Lake Brittany, ND 92069",11.02,Actually put.,,2024-08-09,2024-05-30,2024-09-15,2024-01-09,4.6,33.0,False,,
Txn_15807,Cust_9019,Prod_29,2024-08-31,,24.32,,Cash,1.0,,Completed,"833 James Mills Suite 227 Youngside, FM 99315",1.51,Generation night.,,,2024-01-04,2024-05-27,2024-06-10,,17.0,True,,In-Store
Txn_15808,Cust_4773,Prod_36,,,91.26,,Cash,1.0,,,"401 Castaneda Hill Suite 796 North Kurt, OK 08248",14.49,Hold project.,62.51,,2024-09-12,2024-08-15,2024-02-10,3.5,,False,,
Txn_15809,Cust_7693,Prod_17,,2.0,,,Credit Card,2.0,19.26,Pending,"50437 Williams Groves Suite 006 New Trevor, MP 50453",5.4,,,,2024-07-26,2024-08-25,2024-03-09,3.4,34.0,True,3.21,
Txn_15810,Cust_4686,Prod_22,,8.0,70.64,565.12,Debit Card,1.0,,Failed,"351 Baird Landing Juliefort, NY 07872",8.26,,43.43,2024-04-09,,2024-04-11,2024-06-10,3.3,36.0,True,10.18,In-Store
Txn_15811,Cust_4370,Prod_10,,,,,Credit Card,1.0,-5.0,Completed,"979 Young Station Suite 598 West Joshua, TN 63345",,,,,2024-09-20,2024-03-05,2024-08-18,4.2,75.0,False,,
Txn_15812,Cust_5265,Prod_5,2024-08-31,6.0,,,Cash,3.0,,Completed,USCGC Mitchell FPO AP 94688,,Leg whether accept.,,,2024-03-23,2024-02-25,2024-01-25,,,False,28.91,
Txn_15813,Cust_5485,Prod_34,2024-09-06,,43.14,,Online Payment,,-5.0,Completed,"9828 Mark Hills Apt. 179 Hawkinschester, KY 81774",,Recognize give.,,,2024-10-03,2024-03-15,2024-04-28,,,False,,
Txn_15814,Cust_8838,Prod_36,,,,,Credit Card,,12.79,Completed,"181 Hawkins Light Suite 467 Weberstad, AR 13268",9.38,Road real recently.,22.51,,2024-02-21,2024-03-04,2024-06-12,,,True,,In-Store
Txn_15815,Cust_3218,Prod_48,,,63.3,,Cash,3.0,8.38,Failed,"2044 Sylvia Forge New Andrewport, ND 64864",,,26.73,,,2024-03-18,2024-09-04,1.1,85.0,False,18.68,In-Store
Txn_15816,Cust_830,Prod_24,,,43.02,,Online Payment,3.0,-5.0,Completed,"044 Stewart Lake Apt. 974 Martinberg, IA 46537",12.91,,90.11,2024-10-05,,2024-09-20,2024-03-12,,,False,40.01,Online
Txn_15817,Cust_7187,Prod_45,,,88.09,,Credit Card,3.0,-5.0,Pending,"93355 Mann Park Apt. 413 South Vanessa, DC 99721",,,93.82,2024-04-14,,2024-06-07,2024-08-26,,,True,,In-Store
Txn_15818,Cust_4424,Prod_35,2024-04-06,3.0,7.0,21.0,Online Payment,,-5.0,Failed,"24415 Bell Points East Brendafort, WY 26812",,Her rock remain.,,,2024-04-28,2024-07-14,2024-06-15,,81.0,True,44.1,In-Store
Txn_15819,Cust_4374,Prod_21,2024-04-14,,,,Cash,,-5.0,Pending,"2687 Patrick Trace Apt. 785 Hensleymouth, WV 27741",,,13.74,2024-09-12,2024-02-23,2024-04-15,2024-01-16,1.4,84.0,False,,In-Store
Txn_15820,Cust_1659,Prod_15,2024-10-03,9.0,,,Credit Card,3.0,-5.0,,"903 Gross Knoll Suite 765 Port Brianberg, NY 82781",,Particularly.,63.43,2024-09-19,,2024-03-24,2024-06-29,,,False,,Online
Txn_15821,Cust_7275,Prod_50,2024-06-12,,22.72,,Credit Card,1.0,0.94,Failed,"3527 Jones Mall East Jessica, MH 63102",,Local send still.,54.17,2024-01-05,,2024-02-14,2024-03-24,,,True,30.27,In-Store
Txn_15822,Cust_8720,Prod_8,,,7.14,,Cash,3.0,6.08,Completed,"5303 Christina Stream Apt. 252 Larsonton, ND 89235",3.8,,12.07,,2024-05-13,2024-07-29,2024-01-29,,6.0,False,,Online
Txn_15823,Cust_8677,Prod_32,2024-06-14,10.0,58.32,583.2,Debit Card,2.0,,Completed,"586 Sanders Village Apt. 631 East Jasonshire, ME 01410",,Cost grow.,19.08,2024-01-17,2024-04-03,2024-06-09,2024-07-10,3.0,98.0,False,,
Txn_15824,Cust_1817,Prod_19,2024-04-04,6.0,70.18,421.08000000000004,,2.0,11.86,Completed,"18671 Scott Terrace Suite 479 North Michael, NV 97025",,Company series.,97.65,,2024-07-27,2024-03-31,2024-02-08,,,False,13.31,
